, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.98,1,0.51,0.0,1.53,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.47,0.0,0.0,0.0,1.08,1.56,0.0
1,0,0.98,1,0.31,0.08,1.29,0.05,0.0,0.19,0.0,0.16,0.0,0.0,0.42,0.0,0.05,0.0,0.66,0.87,0.17
2,0,0.98,1,0.22,0.08,1.37,0.14,0.0,0.27,0.0,0.1,0.0,0.0,0.38,0.0,0.05,0.0,0.34,0.35,0.36
3,0,0.98,1,0.48,0.02,1.46,0.1,0.0,0.31,0.0,0.15,0.0,0.0,0.26,0.05,0.0,0.0,0.2,0.1,0.36
4,0,0.98,1,0.5,0.0,1.49,0.1,0.0,0.14,0.0,0.2,0.0,0.0,0.21,0.26,0.0,0.0,0.04,0.04,0.2
5,0,0.98,1,0.5,0.0,1.41,0.0,0.0,0.07,0.0,0.23,0.0,0.0,0.18,0.37,0.0,0.0,0.0,0.26,0.0
6,0,0.98,1,0.4,0.0,1.31,0.0,0.0,0.11,0.0,0.25,0.01,0.0,0.17,0.48,0.0,0.0,0.03,0.25,0.0
7,0,0.98,1,0.58,0.0,1.45,0.0,0.0,0.18,0.0,0.28,0.02,0.0,0.27,0.46,0.0,0.0,0.03,0.25,0.08
8,0,0.98,1,0.81,0.57,1.56,0.04,0.0,0.18,0.0,0.24,0.02,0.0,0.19,0.35,0.0,0.0,0.11,0.03,0.36
9,0,0.98,1,0.82,0.73,1.55,0.05,0.0,0.07,0.05,0.26,0.0,0.0,0.13,0.2,0.0,0.0,0.15,0.07,0.53
10,0,0.98,1,0.65,0.86,1.44,0.06,0.0,0.1,0.05,0.19,0.0,0.02,0.12,0.0,0.0,0.0,0.38,0.48,0.45
11,0,0.98,1,0.41,0.29,1.36,0.02,0.0,0.31,0.18,0.13,0.0,0.02,0.11,0.0,0.0,0.0,0.3,0.65,0.3
12,0,0.98,1,0.27,0.13,1.49,0.02,0.0,0.31,0.28,0.06,0.0,0.02,0.11,0.14,0.08,0.0,0.24,0.59,0.13
13,0,0.98,1,0.13,0.0,1.58,0.0,0.0,0.38,0.34,0.01,0.0,0.0,0.0,0.28,0.08,0.0,0.01,0.18,0.14
14,0,0.98,1,0.08,0.01,1.47,0.0,0.0,0.26,0.21,0.06,0.0,0.0,0.0,0.41,0.09,0.0,0.05,0.01,0.18
15,0,0.98,1,0.12,0.08,1.48,0.0,0.0,0.26,0.08,0.08,0.0,0.0,0.0,0.37,0.02,0.0,0.05,0.0,0.18
16,0,0.98,1,0.12,0.08,1.4,0.0,0.0,0.08,0.05,0.09,0.0,0.0,0.0,0.4,0.02,0.0,0.05,0.0,0.26
17,0,0.98,1,0.18,0.23,1.38,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.39,0.0,0.0,0.01,0.0,0.13
18,0,0.98,1,0.1,0.16,1.32,0.0,0.0,0.05,0.11,0.21,0.01,0.0,0.1,0.53,0.0,0.0,0.02,0.0,0.31
19,0,0.98,1,0.23,0.41,1.33,0.0,0.0,0.05,0.21,0.35,0.01,0.0,0.16,0.39,0.0,0.0,0.06,0.0,0.23
20,0,0.98,1,0.14,0.25,1.44,0.1,0.0,0.21,0.14,0.36,0.06,0.0,0.32,0.49,0.0,0.11,0.06,0.0,0.18
21,0,0.98,1,0.25,0.29,1.53,0.17,0.0,0.28,0.14,0.41,0.05,0.0,0.39,0.25,0.0,0.11,0.15,0.36,0.08
22,0,0.98,1,0.11,0.04,1.54,0.4,0.0,0.31,0.0,0.26,0.05,0.0,0.33,0.31,0.0,0.2,0.11,0.4,0.08
23,0,0.98,1,0.11,0.04,1.53,0.3,0.0,0.15,0.0,0.14,0.0,0.0,0.26,0.45,0.0,0.25,0.15,0.4,0.08
24,0,0.98,1,0.0,0.0,1.48,0.23,0.0,0.04,0.0,0.1,0.0,0.0,0.18,0.58,0.0,0.26,0.1,0.04,0.0
25,0,0.98,1,0.11,0.04,1.38,0.0,0.0,0.01,0.0,0.2,0.0,0.0,0.18,0.69,0.0,0.18,0.14,0.0,0.0
26,0,0.98,1,0.11,0.04,1.26,0.0,0.0,0.01,0.0,0.2,0.0,0.0,0.09,0.47,0.03,0.09,0.26,0.22,0.0
27,0,0.98,1,0.11,0.04,1.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.44,0.04,0.15,0.21,0.33,0.0
