, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.19,0.0,0.0,0.35,0.0,0.24,0.4,0.97,0.0
1,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.13,0.02,0.15,0.55,0.08,0.08,0.22,0.52,0.0
2,0,0.98,1,0.01,0.0,0.1,0.0,0.0,0.0,0.01,1.43,0.08,0.07,0.15,0.57,0.08,0.0,0.09,0.2,0.02
3,0,0.98,1,0.04,0.0,0.14,0.0,0.0,0.0,0.01,1.5,0.06,0.09,0.03,0.61,0.02,0.0,0.12,0.22,0.02
4,0,0.98,1,0.04,0.0,0.14,0.0,0.0,0.0,0.01,1.48,0.03,0.13,0.0,0.57,0.11,0.02,0.11,0.18,0.02
5,0,0.98,1,0.03,0.0,0.05,0.0,0.0,0.04,0.0,1.45,0.05,0.09,0.0,0.56,0.14,0.04,0.11,0.25,0.0
6,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.18,0.0,1.4,0.03,0.11,0.0,0.43,0.29,0.06,0.0,0.21,0.0
7,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.34,0.03,0.04,0.0,0.36,0.18,0.04,0.0,0.24,0.0
8,0,0.98,1,0.02,0.0,0.0,0.0,0.0,0.17,0.0,1.3,0.01,0.04,0.0,0.3,0.15,0.02,0.0,0.2,0.0
9,0,0.98,1,0.14,0.0,0.0,0.0,0.0,0.03,0.0,1.2,0.01,0.07,0.05,0.26,0.0,0.0,0.0,0.12,0.0
10,0,0.98,1,0.14,0.0,0.0,0.0,0.03,0.0,0.0,1.09,0.08,0.27,0.05,0.16,0.0,0.0,0.07,0.23,0.0
11,0,0.98,1,0.17,0.0,0.0,0.0,0.04,0.0,0.0,1.05,0.07,0.34,0.05,0.09,0.01,0.0,0.11,0.19,0.0
12,0,0.98,1,0.12,0.0,0.0,0.13,0.04,0.11,0.0,1.11,0.15,0.43,0.0,0.05,0.01,0.0,0.11,0.25,0.0
13,0,0.98,1,0.12,0.0,0.0,0.13,0.02,0.11,0.0,1.22,0.08,0.25,0.0,0.04,0.04,0.0,0.04,0.06,0.0
14,0,0.98,1,0.07,0.0,0.07,0.13,0.02,0.11,0.0,1.14,0.1,0.25,0.05,0.14,0.02,0.0,0.02,0.06,0.0
15,0,0.98,1,0.0,0.09,0.07,0.0,0.02,0.0,0.0,1.21,0.08,0.18,0.07,0.14,0.02,0.0,0.04,0.0,0.06
16,0,0.98,1,0.03,0.19,0.07,0.0,0.04,0.11,0.01,1.2,0.18,0.3,0.11,0.1,0.0,0.0,0.17,0.0,0.06
17,0,0.98,1,0.03,0.2,0.07,0.0,0.07,0.18,0.02,1.28,0.26,0.22,0.06,0.11,0.0,0.04,0.2,0.15,0.06
18,0,0.98,1,0.11,0.14,0.07,0.0,0.15,0.33,0.02,1.22,0.26,0.14,0.04,0.1,0.0,0.08,0.21,0.32,0.06
19,0,0.98,1,0.08,0.04,0.07,0.1,0.12,0.26,0.01,1.24,0.24,0.0,0.11,0.22,0.0,0.11,0.08,0.46,0.08
20,0,0.98,1,0.08,0.03,0.0,0.1,0.07,0.2,0.0,1.21,0.25,0.0,0.11,0.11,0.0,0.13,0.1,0.43,0.32
21,0,0.98,1,0.0,0.0,0.04,0.13,0.05,0.04,0.17,1.31,0.23,0.27,0.11,0.12,0.02,0.11,0.26,0.44,0.34
22,0,0.98,1,0.05,0.0,0.04,0.03,0.05,0.0,0.17,1.27,0.24,0.35,0.04,0.05,0.02,0.07,0.26,0.3,0.32
23,0,0.98,1,0.05,0.0,0.04,0.03,0.05,0.02,0.17,1.38,0.19,0.4,0.17,0.05,0.02,0.02,0.18,0.19,0.08
24,0,0.98,1,0.07,0.0,0.0,0.01,0.0,0.06,0.04,1.44,0.2,0.13,0.17,0.05,0.0,0.0,0.05,0.07,0.0
25,0,0.98,1,0.02,0.0,0.0,0.01,0.0,0.06,0.05,1.42,0.24,0.05,0.13,0.0,0.0,0.0,0.05,0.11,0.0
26,0,0.98,1,0.06,0.03,0.0,0.01,0.0,0.03,0.05,1.41,0.25,0.01,0.02,0.05,0.0,0.01,0.13,0.11,0.04
27,0,0.98,1,0.04,0.03,0.02,0.0,0.0,0.08,0.01,1.36,0.3,0.03,0.19,0.11,0.0,0.05,0.18,0.24,0.04
28,0,0.98,1,0.05,0.03,0.02,0.0,0.05,0.08,0.0,1.34,0.22,0.03,0.29,0.13,0.0,0.09,0.27,0.2,0.04
29,0,0.98,1,0.14,0.0,0.02,0.0,0.05,0.08,0.02,1.36,0.28,0.06,0.28,0.17,0.0,0.08,0.28,0.26,0.0
30,0,0.98,1,0.2,0.0,0.0,0.0,0.04,0.07,0.02,1.47,0.3,0.04,0.17,0.1,0.05,0.04,0.17,0.11,0.0
31,0,0.98,1,0.21,0.0,0.0,0.0,0.0,0.07,0.02,1.47,0.37,0.15,0.07,0.21,0.05,0.0,0.14,0.26,0.05
32,0,0.98,1,0.08,0.01,0.0,0.0,0.08,0.15,0.24,1.4,0.26,0.5,0.36,0.13,0.05,0.15,0.06,0.2,0.08
33,0,0.93,1,0.06,0.01,0.0,0.05,0.13,0.08,0.24,1.35,0.24,0.5,0.52,0.27,0.0,0.15,0.25,0.14,0.08
34,0,0.98,1,0.1,0.01,0.0,0.06,0.13,0.19,0.24,1.41,0.16,0.39,0.56,0.3,0.0,0.15,0.29,0.0,0.03
35,0,0.98,1,0.1,0.04,0.02,0.06,0.05,0.3,0.0,1.56,0.2,0.0,0.29,0.31,0.0,0.0,0.32,0.11,0.03
36,0,0.98,1,0.07,0.04,0.06,0.01,0.0,0.34,0.0,1.44,0.17,0.0,0.07,0.21,0.0,0.0,0.24,0.2,0.06
37,0,0.98,1,0.04,0.04,0.06,0.0,0.0,0.34,0.02,1.42,0.23,0.0,0.03,0.12,0.0,0.0,0.17,0.42,0.06
38,0,0.98,1,0.04,0.0,0.04,0.17,0.0,0.16,0.02,1.27,0.27,0.0,0.03,0.21,0.0,0.0,0.28,0.4,0.12
39,0,0.98,1,0.04,0.0,0.03,0.17,0.0,0.17,0.02,1.27,0.22,0.0,0.03,0.23,0.03,0.0,0.38,0.48,0.09
40,0,0.98,1,0.06,0.02,0.03,0.17,0.0,0.06,0.0,1.29,0.16,0.0,0.03,0.16,0.21,0.0,0.47,0.42,0.09
41,0,0.98,1,0.06,0.02,0.03,0.0,0.0,0.06,0.0,1.23,0.07,0.0,0.0,0.1,0.34,0.0,0.41,0.37,0.0
42,0,0.98,1,0.04,0.02,0.0,0.0,0.0,0.05,0.0,1.1,0.08,0.0,0.0,0.17,0.31,0.0,0.22,0.19,0.1
43,0,0.98,1,0.0,0.0,0.04,0.0,0.09,0.2,0.17,1.02,0.07,0.16,0.0,0.17,0.21,0.01,0.11,0.04,0.31
44,0,0.88,1,0.0,0.02,0.04,0.0,0.09,0.34,0.17,0.96,0.15,0.16,0.0,0.22,0.13,0.01,0.27,0.11,0.31
45,0,0.98,1,0.0,0.02,0.1,0.0,0.19,0.35,0.35,1.05,0.1,0.57,0.12,0.07,0.36,0.08,0.29,0.2,0.37
46,0,0.88,1,0.0,0.02,0.06,0.0,0.1,0.18,0.2,1.09,0.1,0.44,0.12,0.09,0.36,0.08,0.29,0.34,0.16
47,0,0.98,1,0.0,0.04,0.06,0.04,0.1,0.05,0.21,1.23,0.05,0.46,0.29,0.06,0.45,0.08,0.36,0.32,0.2
48,0,0.98,1,0.0,0.17,0.0,0.04,0.0,0.0,0.03,1.17,0.08,0.06,0.37,0.17,0.22,0.0,0.37,0.23,0.09
