, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0,0,0.98,1,0.83,0.24,2.19,0.0,1.75,2.35,0.0,1.84,1.81,1.3,1.4,1.31,0.0,0.82,0.0,0.11,0.0
1,0,0.93,1,0.28,0.08,1.32,0.0,1.76,1.64,0.01,1.65,1.74,0.73,0.48,0.92,0.22,0.27,0.48,0.79,0.1
2,0,0.88,1,0.34,0.06,0.98,0.0,1.44,1.43,0.01,1.37,1.49,0.32,0.01,0.74,0.26,0.0,0.91,1.2,0.16
3,0,0.88,1,0.34,0.06,1.17,0.0,1.33,1.64,0.17,0.99,1.27,0.15,0.03,0.78,0.23,0.09,0.85,1.03,0.16
4,0,0.93,1,0.34,0.06,0.93,0.02,1.44,1.56,0.17,0.82,1.39,0.38,0.2,0.53,0.05,0.09,0.67,0.75,0.07
5,0,0.88,1,0.0,0.0,0.63,0.02,1.81,1.77,0.17,1.18,1.77,0.7,0.36,0.26,0.0,0.1,0.25,0.31,0.16
6,0,0.93,1,0.03,0.0,0.31,0.25,1.73,1.33,0.0,1.39,1.94,0.79,0.34,0.16,0.0,0.01,0.08,0.19,0.17
7,0,0.88,1,0.03,0.0,0.4,0.23,1.56,1.58,0.0,1.27,1.77,0.66,0.17,0.16,0.0,0.27,0.37,0.68,0.21
8,0,0.88,1,0.03,0.0,0.4,0.38,1.49,1.08,0.0,1.02,1.78,0.73,0.0,0.28,0.0,0.53,0.65,0.68,0.05
9,0,0.88,1,0.0,0.0,0.4,0.14,1.54,1.0,0.1,1.08,1.77,0.64,0.0,0.13,0.02,0.54,1.19,0.89,0.04
10,0,0.88,1,0.03,0.0,0.73,0.14,1.92,1.55,0.25,1.43,1.95,0.78,0.25,0.59,0.02,0.35,0.82,0.45,0.0
11,0,0.98,1,0.03,0.0,0.99,0.0,1.97,1.46,0.25,1.35,1.88,0.38,0.25,0.47,0.02,0.09,0.96,0.47,0.04
12,0,0.82,1,0.44,0.09,1.24,0.35,1.49,1.18,0.15,1.04,1.31,0.38,0.25,0.46,0.0,0.08,0.67,0.63,0.04
13,0,0.88,1,0.41,0.09,0.6,0.35,1.17,0.41,0.16,0.75,1.17,0.0,0.0,0.04,0.0,0.0,1.23,0.97,0.04
14,0,0.88,1,0.41,0.09,0.82,0.35,1.33,0.81,0.16,0.99,1.31,0.49,0.0,0.18,0.0,0.0,0.81,0.94,0.0
15,0,0.93,1,0.0,0.0,1.29,0.0,2.14,1.62,0.16,1.62,2.09,0.8,0.0,0.26,0.0,0.0,0.74,0.38,0.21
16,0,0.93,1,0.53,0.21,1.4,0.0,2.24,1.62,0.0,1.97,2.16,1.18,0.0,0.6,0.14,0.0,0.18,0.0,0.21
17,0,0.88,1,0.9,0.21,0.91,0.0,1.82,1.36,0.0,2.27,2.01,1.15,0.0,0.81,0.14,0.0,0.18,0.0,0.43
18,0,0.88,1,0.9,0.21,0.59,0.0,1.85,1.42,0.29,2.16,1.99,1.14,0.12,0.87,0.2,0.0,0.0,0.29,0.23
19,0,0.93,1,0.44,0.0,0.84,0.0,1.93,1.69,0.29,2.32,2.2,1.26,0.51,0.82,0.06,0.0,0.15,0.58,0.23
20,0,0.88,1,0.42,0.13,1.37,0.0,2.28,1.99,0.29,2.09,2.3,1.25,0.63,0.6,0.17,0.0,0.61,0.94,0.0
21,0,0.88,1,1.03,0.39,1.8,0.0,2.08,1.93,0.0,2.03,2.36,1.33,0.37,0.37,0.35,0.0,1.38,1.08,0.0
