, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
24,0,0.98,1,0.0,0.0,0.0,0.0,0.43,0.0,0.38,0.48,0.95,0.0,0.0,0.0,0.0,0.39,0.17,0.0,0.31
25,0,0.98,1,0.0,0.0,0.0,0.0,0.52,0.0,0.27,0.46,0.94,0.2,0.07,0.31,0.0,0.76,0.02,0.05,0.24
26,0,0.88,1,0.0,0.0,0.0,0.0,0.51,0.0,0.09,0.46,1.15,0.4,0.08,0.59,0.0,0.91,0.0,0.05,0.1
27,0,0.98,1,0.0,0.0,0.0,0.0,0.6,0.0,0.02,0.63,1.28,0.4,0.08,0.8,0.0,0.86,0.0,0.05,0.0
28,0,0.98,1,0.34,0.29,0.15,0.13,0.38,0.0,0.01,0.81,1.15,0.45,0.16,1.13,0.07,0.48,0.17,0.58,0.0
29,0,0.93,1,0.7,0.54,0.32,0.13,0.23,0.0,0.01,0.77,0.66,0.33,0.44,1.55,0.14,0.2,0.41,1.08,0.16
30,0,0.93,1,1.17,0.72,0.4,0.13,0.0,0.0,0.0,0.67,0.26,0.42,0.79,2.1,0.19,0.0,0.67,1.56,0.33
31,0,0.93,1,1.27,0.65,0.32,0.12,0.0,0.0,0.0,0.53,0.11,0.17,1.0,2.14,0.13,0.0,0.71,1.29,0.53
32,0,0.93,1,1.34,0.66,0.26,0.13,0.0,0.0,0.0,0.52,0.09,0.1,1.05,2.12,0.14,0.0,0.78,1.29,0.37
33,0,0.93,1,1.29,0.47,0.31,0.13,0.0,0.0,0.0,0.56,0.03,0.0,0.92,1.9,0.13,0.0,0.62,1.3,0.2
34,0,0.93,1,1.25,0.0,0.41,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.65,1.63,0.11,0.0,0.32,1.48,0.0
