, face_id, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
23,0,0.93,1,0.24,0.01,0.6,0.08,0.0,0.08,0.0,0.27,0.0,0.0,0.0,0.45,0.27,0.11,1.31,0.37,0.15
24,0,0.98,1,0.32,0.0,0.74,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.44,0.25,0.0,1.42,0.38,0.15
25,0,0.98,1,0.23,0.0,0.77,0.02,0.0,0.11,0.0,0.04,0.0,0.0,0.0,0.49,0.0,0.0,1.59,0.61,0.0
26,0,0.98,1,0.24,0.0,0.84,0.04,0.0,0.03,0.0,0.12,0.0,0.0,0.0,0.25,0.0,0.0,1.73,0.61,0.0
27,0,0.98,1,0.13,0.0,0.78,0.23,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.31,0.0,0.0,1.94,0.65,0.0
28,0,0.98,1,0.06,0.0,0.66,0.41,0.0,0.0,0.0,0.42,0.0,0.0,0.1,0.46,0.0,0.0,1.9,0.4,0.0
29,0,0.98,1,0.0,0.0,0.64,0.39,0.0,0.0,0.0,0.58,0.0,0.0,0.1,0.47,0.0,0.0,1.85,0.29,0.0
30,0,0.98,1,0.0,0.0,0.61,0.22,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.3,0.0,0.0,1.69,0.02,0.0
31,0,0.98,1,0.08,0.0,0.59,0.02,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.19,0.0,0.05,1.77,0.06,0.0
32,0,0.98,1,0.14,0.0,0.67,0.13,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.34,0.0,0.05,1.81,0.18,0.0
33,0,0.98,1,0.15,0.0,0.61,0.11,0.0,0.0,0.0,0.29,0.0,0.0,0.04,0.4,0.37,0.05,1.33,0.28,0.06
34,0,0.93,1,0.09,0.0,0.64,0.23,0.0,0.28,0.02,0.43,0.0,0.0,0.04,0.5,0.37,0.0,1.41,0.38,0.06
35,0,0.98,1,0.02,0.0,0.54,0.13,0.0,0.32,0.06,0.64,0.0,0.0,0.1,0.68,0.37,0.0,1.34,0.26,0.06
36,0,0.98,1,0.01,0.0,0.62,0.13,0.0,0.48,0.09,1.04,0.0,0.0,0.08,0.92,0.0,0.0,1.75,0.18,0.0
37,0,0.98,1,0.06,0.0,0.6,0.0,0.0,0.33,0.1,1.03,0.0,0.0,0.13,0.86,0.0,0.0,1.65,0.16,0.0
38,0,0.98,1,0.1,0.0,0.47,0.0,0.0,0.28,0.05,0.9,0.0,0.0,0.27,0.8,0.01,0.0,1.7,0.25,0.0
39,0,0.98,1,0.1,0.0,0.3,0.0,0.0,0.13,0.03,0.78,0.0,0.0,0.43,0.71,0.06,0.0,1.74,0.29,0.0
40,0,0.98,1,0.03,0.0,0.13,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.55,0.69,0.09,0.0,1.77,0.19,0.0
41,0,0.98,1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.51,0.57,0.09,0.0,1.7,0.13,0.0
42,0,0.98,1,0.02,0.0,0.1,0.06,0.0,0.0,0.03,0.62,0.0,0.0,0.48,0.6,0.14,0.0,1.57,0.21,0.0
43,0,0.98,1,0.02,0.0,0.4,0.1,0.0,0.04,0.12,0.5,0.0,0.0,0.45,0.7,0.12,0.0,1.41,0.36,0.0
44,0,0.98,1,0.17,0.0,0.43,0.1,0.0,0.04,0.12,0.25,0.0,0.0,0.36,0.68,0.39,0.0,0.92,0.33,0.05
45,0,0.93,1,0.23,0.0,0.56,0.17,0.0,0.07,0.1,0.24,0.0,0.0,0.36,0.77,0.29,0.0,0.9,0.19,0.05
46,0,0.98,1,0.26,0.0,0.46,0.23,0.0,0.14,0.01,0.24,0.0,0.0,0.21,0.71,0.29,0.05,0.88,0.0,0.05
47,0,0.98,1,0.19,0.0,0.65,0.29,0.0,0.26,0.01,0.39,0.0,0.0,0.14,0.78,0.0,0.11,1.22,0.0,0.0
48,0,0.98,1,0.11,0.0,0.65,0.33,0.0,0.3,0.0,0.57,0.0,0.0,0.04,0.72,0.1,0.11,1.15,0.0,0.0
49,0,0.98,1,0.09,0.0,0.69,0.23,0.0,0.19,0.0,0.58,0.0,0.0,0.07,0.73,0.1,0.1,1.14,0.1,0.0
50,0,0.98,1,0.01,0.0,0.89,0.35,0.0,0.07,0.0,0.62,0.0,0.0,0.12,0.78,0.1,0.08,1.03,0.1,0.0
51,0,0.98,1,0.01,0.0,1.12,0.17,0.0,0.0,0.0,0.47,0.0,0.0,0.09,0.64,0.0,0.15,0.91,0.1,0.0
52,0,0.98,1,0.0,0.0,1.21,0.17,0.0,0.0,0.0,0.49,0.0,0.0,0.09,0.54,0.0,0.2,0.74,0.0,0.0
53,0,0.98,1,0.0,0.0,1.16,0.02,0.0,0.0,0.0,0.5,0.0,0.0,0.04,0.33,0.0,0.2,0.68,0.0,0.0
54,0,0.98,1,0.18,0.0,1.0,0.02,0.0,0.0,0.0,0.63,0.0,0.0,0.14,0.51,0.0,0.25,0.62,0.0,0.0
55,0,0.98,1,0.38,0.0,0.64,0.02,0.0,0.0,0.0,0.46,0.0,0.0,0.35,0.42,0.34,0.17,0.56,0.0,0.0
56,0,0.93,1,0.71,0.0,0.29,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.52,0.62,0.73,0.12,0.51,0.0,0.06
57,0,0.93,1,0.84,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.55,1.14,0.0,0.48,0.0,0.15
58,0,0.93,1,0.87,0.0,0.35,0.0,0.0,0.02,0.0,0.07,0.0,0.0,0.41,0.74,1.24,0.0,0.45,0.1,0.2
59,0,0.93,1,0.55,0.0,0.41,0.09,0.0,0.02,0.0,0.07,0.05,0.0,0.24,0.88,1.3,0.0,0.28,0.1,0.33
60,0,0.93,1,0.23,0.0,0.53,0.1,0.0,0.02,0.0,0.14,0.05,0.0,0.27,0.95,0.89,0.0,0.41,0.22,0.23
61,0,0.98,1,0.0,0.0,0.34,0.1,0.0,0.0,0.0,0.06,0.05,0.0,0.2,0.96,0.82,0.0,0.28,0.12,0.18
62,0,0.93,1,0.02,0.0,0.29,0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.9,0.73,0.0,0.28,0.12,0.03
63,0,0.93,1,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.08,0.0,0.0,0.0,0.05
64,0,0.93,1,0.05,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.07,0.0,0.0,0.12,0.12
65,0,0.93,1,0.12,0.0,0.44,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.98,0.81,0.0,0.0,0.27,0.15
66,0,0.93,1,0.2,0.0,0.74,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.1,0.93,0.68,0.0,0.11,0.27,0.22
67,0,0.88,1,0.21,0.0,0.8,0.0,0.0,0.28,0.0,0.05,0.0,0.0,0.16,1.03,0.48,0.0,0.11,0.16,0.14
68,0,0.88,1,0.13,0.0,0.66,0.0,0.0,0.27,0.0,0.07,0.0,0.0,0.25,1.0,0.61,0.0,0.11,0.0,0.12
69,0,0.88,1,0.12,0.27,0.57,0.0,0.0,0.21,0.0,0.07,0.0,0.0,0.15,1.14,0.58,0.0,0.0,0.0,0.03
70,0,0.88,1,0.11,0.27,0.66,0.0,0.0,0.42,0.08,0.03,0.0,0.09,0.2,1.12,0.66,0.0,0.0,0.01,0.26
71,0,0.93,1,0.11,0.27,0.55,0.0,0.0,0.41,0.08,0.08,0.0,0.09,0.38,1.08,0.44,0.0,0.15,0.18,0.23
72,0,0.98,1,0.0,0.0,0.44,0.0,0.0,0.21,0.13,0.08,0.0,0.09,0.38,0.9,0.28,0.0,0.15,0.18,0.41
73,0,0.93,1,0.0,0.0,0.42,0.0,0.0,0.04,0.1,0.08,0.0,0.0,0.33,0.98,0.17,0.0,0.15,0.3,0.17
74,0,0.88,1,0.0,0.0,0.62,0.0,0.0,0.11,0.14,0.0,0.0,0.0,0.16,1.05,0.32,0.0,0.0,0.25,0.17
75,0,0.88,1,0.08,0.04,1.06,0.0,0.0,0.37,0.29,0.0,0.0,0.0,0.28,1.21,0.4,0.0,0.0,0.49,0.2
76,0,0.88,1,0.08,0.04,1.23,0.0,0.0,0.51,0.42,0.0,0.0,0.28,0.43,1.06,0.26,0.0,0.0,0.48,0.45
77,0,0.88,1,0.08,0.06,1.25,0.0,0.0,0.67,0.37,0.0,0.0,0.38,0.49,1.18,0.11,0.0,0.0,0.54,0.51
78,0,0.93,1,0.0,0.21,1.17,0.0,0.0,0.65,0.2,0.0,0.0,0.52,0.68,1.36,0.0,0.0,0.0,0.54,0.62
79,0,0.93,1,0.0,0.49,1.31,0.0,0.0,0.61,0.03,0.0,0.0,0.29,0.75,1.66,0.0,0.0,0.0,0.57,0.61
80,0,0.93,1,0.0,0.47,1.32,0.0,0.0,0.47,0.03,0.0,0.0,0.27,0.76,1.68,0.06,0.0,0.0,0.5,0.55
81,0,0.88,1,0.0,0.28,1.24,0.0,0.0,0.44,0.01,0.0,0.0,0.18,0.67,1.64,0.06,0.18,0.0,0.45,0.24
82,0,0.93,1,0.0,0.0,0.85,0.0,0.0,0.3,0.0,0.09,0.0,0.13,0.7,1.36,0.07,0.18,0.25,0.41,0.0
83,0,0.98,1,0.0,0.22,1.12,0.0,0.0,0.57,0.06,0.09,0.0,0.1,0.69,1.3,0.01,0.3,0.25,0.36,0.24
84,0,0.93,1,0.0,0.22,1.12,0.0,0.0,0.5,0.06,0.15,0.0,0.09,0.49,1.13,0.01,0.38,0.25,0.29,0.25
85,0,0.93,1,0.0,0.22,1.34,0.0,0.0,0.57,0.06,0.15,0.0,0.14,0.17,1.23,0.0,0.65,0.0,0.26,0.25
86,0,0.88,1,0.0,0.0,1.19,0.0,0.0,0.63,0.2,0.23,0.0,0.09,0.03,0.94,0.0,0.69,0.0,0.48,0.01
87,0,0.98,1,0.0,0.0,1.33,0.0,0.0,0.81,0.4,0.17,0.01,0.06,0.02,0.91,0.0,0.61,0.0,0.72,0.0
88,0,0.93,1,0.0,0.0,1.43,0.0,0.0,1.0,0.42,0.08,0.01,0.05,0.02,0.8,0.0,0.59,0.0,0.81,0.0
89,0,0.93,1,0.0,0.0,1.51,0.0,0.02,0.75,0.24,0.0,0.01,0.12,0.0,0.89,0.0,0.67,0.0,0.53,0.0
90,0,0.93,1,0.0,0.0,1.48,0.0,0.02,0.56,0.06,0.0,0.0,0.17,0.0,0.84,0.0,0.74,0.0,0.19,0.0
91,0,0.93,1,0.0,0.0,1.3,0.14,0.02,0.59,0.14,0.02,0.0,0.13,0.0,0.85,0.0,0.8,0.0,0.2,0.0
92,0,0.93,1,0.0,0.0,1.09,0.14,0.0,0.67,0.32,0.02,0.0,0.06,0.0,0.71,0.0,0.88,0.0,0.52,0.0
93,0,0.93,1,0.0,0.0,0.78,0.14,0.0,0.58,0.29,0.22,0.0,0.0,0.24,0.65,0.18,0.63,0.13,0.51,0.04
94,0,0.98,1,0.0,0.0,0.95,0.0,0.0,0.6,0.34,0.19,0.0,0.0,0.24,0.38,0.18,0.48,0.13,0.5,0.04
95,0,0.88,1,0.0,0.0,1.01,0.0,0.0,0.54,0.17,0.19,0.0,0.01,0.24,0.5,0.18,0.38,0.13,0.23,0.04
96,0,0.98,1,0.0,0.0,1.17,0.0,0.0,0.69,0.22,0.0,0.0,0.01,0.0,0.52,0.0,0.59,0.0,0.28,0.0
97,0,0.98,1,0.0,0.0,1.08,0.0,0.0,0.67,0.19,0.01,0.0,0.08,0.0,0.67,0.0,0.6,0.0,0.12,0.0
98,0,0.98,1,0.0,0.0,0.91,0.0,0.0,0.85,0.22,0.01,0.0,0.14,0.0,0.41,0.0,0.52,0.0,0.15,0.0
99,0,0.98,1,0.0,0.0,0.68,0.0,0.0,0.92,0.22,0.02,0.0,0.14,0.0,0.31,0.0,0.38,0.0,0.37,0.07
100,0,0.88,1,0.0,0.09,0.5,0.0,0.0,0.71,0.21,0.01,0.0,0.1,0.0,0.38,0.0,0.41,0.0,0.48,0.09
101,0,0.88,1,0.0,0.31,0.51,0.0,0.0,0.44,0.27,0.01,0.0,0.08,0.0,0.56,0.0,0.43,0.0,0.49,0.09
102,0,0.88,1,0.0,0.31,0.66,0.0,0.0,0.18,0.38,0.0,0.08,0.08,0.0,0.47,0.0,0.42,0.0,0.21,0.03
103,0,0.88,1,0.0,0.22,0.71,0.0,0.03,0.28,0.35,0.01,0.15,0.16,0.0,0.39,0.0,0.23,0.04,0.25,0.0
104,0,0.93,1,0.1,0.04,0.81,0.22,0.03,0.17,0.24,0.18,0.15,0.13,0.28,0.38,0.03,0.05,0.23,0.15,0.13
105,0,0.98,1,0.1,0.04,0.7,0.22,0.04,0.44,0.15,0.18,0.14,0.21,0.28,0.32,0.03,0.09,0.23,0.16,0.23
106,0,0.88,1,0.1,0.13,0.74,0.22,0.01,0.28,0.06,0.17,0.11,0.08,0.28,0.19,0.03,0.09,0.22,0.05,0.37
107,0,0.93,1,0.0,0.28,0.71,0.0,0.01,0.27,0.07,0.0,0.18,0.08,0.0,0.03,0.0,0.09,0.04,0.05,0.4
108,0,0.93,1,0.0,0.29,0.98,0.22,0.15,0.1,0.19,0.12,0.19,0.0,0.0,0.14,0.0,0.0,0.11,0.04,0.35
109,0,0.88,1,0.02,0.2,1.0,0.22,0.15,0.11,0.19,0.2,0.18,0.0,0.0,0.14,0.0,0.0,0.09,0.0,0.21
110,0,0.88,1,0.02,0.02,0.93,0.22,0.15,0.19,0.3,0.32,0.2,0.03,0.0,0.28,0.0,0.0,0.08,0.05,0.18
111,0,0.88,1,0.02,0.01,0.72,0.0,0.0,0.2,0.12,0.2,0.21,0.03,0.0,0.14,0.0,0.0,0.0,0.05,0.13
112,0,0.88,1,0.0,0.1,0.64,0.0,0.03,0.42,0.12,0.13,0.26,0.03,0.0,0.16,0.0,0.0,0.0,0.05,0.13
113,0,0.88,1,0.0,0.1,0.64,0.0,0.03,0.57,0.0,0.02,0.17,0.03,0.0,0.01,0.0,0.1,0.06,0.0,0.02
114,0,0.88,1,0.0,0.09,0.52,0.0,0.02,0.56,0.0,0.02,0.08,0.03,0.0,0.04,0.0,0.16,0.06,0.03,0.08
115,0,0.88,1,0.13,0.0,0.39,0.0,0.0,0.33,0.0,0.14,0.0,0.03,0.22,0.23,0.0,0.16,0.27,0.03,0.3
116,0,0.98,1,0.13,0.0,0.49,0.0,0.0,0.43,0.0,0.14,0.1,0.0,0.22,0.38,0.0,0.09,0.21,0.22,0.28
117,0,0.88,1,0.13,0.26,0.64,0.0,0.0,0.43,0.0,0.14,0.18,0.16,0.22,0.42,0.0,0.04,0.6,0.42,0.31
118,0,0.88,1,0.0,0.52,0.82,0.0,0.0,0.54,0.0,0.0,0.26,0.25,0.0,0.27,0.0,0.04,0.79,0.68,0.19
119,0,0.88,1,0.12,0.8,0.96,0.0,0.0,0.21,0.0,0.0,0.17,0.34,0.0,0.17,0.0,0.0,1.08,0.73,0.41
120,0,0.88,1,0.12,0.55,1.3,0.0,0.0,0.12,0.0,0.11,0.09,0.28,0.0,0.16,0.0,0.05,0.95,0.96,0.49
121,0,0.93,1,0.34,0.5,1.62,0.0,0.0,0.07,0.0,0.14,0.0,0.19,0.0,0.11,0.0,0.05,0.9,1.05,0.49
122,0,0.98,1,0.47,0.38,1.73,0.0,0.0,0.25,0.0,0.51,0.05,0.1,0.0,0.06,0.0,0.05,0.94,1.31,0.31
123,0,0.98,1,0.72,0.52,1.68,0.0,0.0,0.39,0.0,0.74,0.09,0.0,0.0,0.0,0.0,0.0,1.03,1.36,0.14
124,0,0.98,1,0.66,0.32,1.6,0.0,0.0,0.35,0.0,0.93,0.14,0.01,0.0,0.0,0.0,0.0,1.07,1.47,0.09
125,0,0.93,1,0.58,0.29,1.57,0.0,0.0,0.37,0.0,0.81,0.08,0.01,0.0,0.0,0.0,0.0,1.11,1.35,0.17
126,0,0.98,1,0.38,0.14,1.05,0.0,0.0,0.22,0.0,0.53,0.05,0.01,0.16,0.0,0.0,0.0,0.84,0.84,0.38
127,0,0.88,1,0.27,0.33,0.93,0.0,0.0,0.31,0.0,0.52,0.0,0.0,0.16,0.0,0.0,0.0,0.81,0.77,0.42
128,0,0.93,1,0.19,0.21,0.9,0.0,0.0,0.2,0.04,0.42,0.0,0.0,0.16,0.0,0.0,0.0,0.62,0.84,0.39
129,0,0.93,1,0.24,0.27,1.14,0.0,0.0,0.2,0.04,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1.33,0.35
130,0,0.93,1,0.38,0.19,1.27,0.0,0.0,0.41,0.04,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.27,0.41
131,0,0.93,1,0.7,0.42,1.41,0.0,0.0,0.32,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.17,0.48
132,0,0.93,1,0.86,0.35,1.62,0.0,0.0,0.4,0.0,0.17,0.0,0.01,0.0,0.0,0.0,0.0,1.35,0.89,0.45
133,0,0.93,1,0.82,0.44,1.36,0.0,0.0,0.31,0.0,0.14,0.02,0.01,0.0,0.0,0.0,0.0,1.58,0.98,0.31
134,0,0.93,1,0.52,0.3,1.03,0.0,0.0,0.54,0.0,0.02,0.05,0.01,0.0,0.0,0.0,0.0,1.6,1.14,0.14
135,0,0.93,1,0.46,0.8,0.94,0.0,0.0,0.78,0.0,0.32,0.17,0.0,0.0,0.0,0.0,0.0,1.52,1.49,0.02
136,0,0.88,1,0.54,0.86,1.04,0.0,0.0,0.78,0.0,0.39,0.23,0.0,0.0,0.12,0.0,0.0,1.53,1.37,0.07
137,0,0.98,1,0.56,0.75,0.81,0.0,0.0,0.55,0.0,0.51,0.2,0.0,0.33,0.2,0.12,0.0,1.11,0.86,0.42
138,0,0.88,1,0.4,0.25,1.1,0.0,0.0,0.55,0.0,0.48,0.2,0.0,0.33,0.24,0.24,0.0,0.95,0.86,0.53
139,0,0.98,1,0.18,0.0,0.91,0.0,0.1,0.71,0.0,0.63,0.21,0.0,0.33,0.25,0.24,0.0,0.78,1.15,0.51
140,0,0.98,1,0.05,0.0,1.02,0.0,0.21,1.05,0.0,0.74,0.31,0.0,0.0,0.31,0.12,0.0,0.99,1.78,0.31
141,0,0.98,1,0.05,0.0,0.77,0.0,0.41,1.14,0.0,0.76,0.32,0.0,0.0,0.32,0.0,0.0,1.17,1.69,0.18
142,0,0.98,1,0.05,0.0,1.08,0.0,0.48,1.06,0.0,0.71,0.25,0.0,0.0,0.19,0.11,0.34,1.4,1.67,0.15
143,0,0.98,1,0.05,0.0,1.26,0.0,0.49,0.72,0.0,0.53,0.15,0.0,0.0,0.05,0.11,0.93,1.38,1.54,0.0
144,0,0.98,1,0.0,0.0,1.19,0.4,0.29,0.3,0.0,0.24,0.02,0.0,0.0,0.0,0.25,1.43,1.26,1.4,0.0
145,0,0.98,1,0.0,0.0,1.15,0.86,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.32,1.44,1.14,1.26,0.0
146,0,0.98,1,0.02,0.0,1.21,0.86,0.08,0.0,0.0,0.15,0.0,0.0,0.29,0.0,0.51,1.28,1.06,0.98,0.0
147,0,0.98,1,0.13,0.0,1.23,0.47,0.08,0.36,0.0,0.26,0.0,0.0,0.38,0.0,0.71,1.15,1.01,0.95,0.0
148,0,0.98,1,0.32,0.0,1.1,0.0,0.0,1.08,0.0,0.32,0.01,0.0,0.26,0.0,1.01,1.1,1.13,0.93,0.0
